folio	line_id	locus_type	lang	hand	illus	quire	para_start	para_end	line_words
f14r	f14r.11	P	A	1	H	B	0	0	dchokchy schol dy shey dar qotyykeeyky
f14r	f14r.12	P	A	1	H	B	0	0	oeeeb chey keor chey tchykychodalg
f14r	f14r.13	P	A	1	H	B	0	1	sodaiin chy kchy kchy ykeody
f14v	f14v.1	P	A	1	H	B	1	0	pdychoiin yfodain otyshy dy ypchor daiin kol ydain
f14v	f14v.2	P	A	1	H	B	0	0	okchor d chytshy oty chy cthy otchy ty chol daiin
f14v	f14v.3	P	A	1	H	B	0	0	ychy dy daiin chcthy yk ykaiin dytchy y ky dy
f14v	f14v.4	P	A	1	H	B	0	0	ytychy ksho ykshy shokshor yty darody dyoty ds
f14v	f14v.5	P	A	1	H	B	0	0	okshy daiin okchor chky qotchy daiin cthor oty
f14v	f14v.6	P	A	1	H	B	0	0	qoty choky cthy chokchy dy dy dy chckhy dchyd n
f14v	f14v.7	P	A	1	H	B	0	0	oy kshy cho ty dydy odyd otchy o kchy dshy dardy
f14v	f14v.8	P	A	1	H	B	0	0	chokshor daiinokshody daiindol dair dam
f14v	f14v.9	P	A	1	H	B	0	1	dykchy ctholdgdchckhy
f15r	f15r.1	P	A	1	H	B	1	0	tshor shey tchalyshy chtols shey daiin
f15r	f15r.2	P	A	1	H	B	0	0	otchor qokchor olyokor shy koly
f15r	f15r.3	P	A	1	H	B	0	0	qokaiin qotchy tydydaiin chol cthy
f15r	f15r.4	P	A	1	H	B	0	0	scheaiin chodaiin chlsol ckhaiin sal
f15r	f15r.5	P	A	1	H	B	0	0	qotchy r shor cthydaiin cthy dy
f15r	f15r.6	P	A	1	H	B	0	0	dchy ko kaiin chdysaiin okear
f15r	f15r.7	P	A	1	H	B	0	0	daiin shkaiin cthysho keocthy
f15r	f15r.8	P	A	1	H	B	0	0	shocthy tol kaiin sdain ctholy
f15r	f15r.9	P	A	1	H	B	0	0	octhain qokaiin chosodaiin cthl s y
f15r	f15r.10	P	A	1	H	B	0	0	ychain chy okshysaiiin dolchds
f15r	f15r.11	P	A	1	H	B	0	0	okaiin otaiin chl sychor choross
f15r	f15r.12	P	A	1	H	B	0	0	qotor shor tcheor chycthaiinshan
f15r	f15r.13	P	A	1	H	B	0	0	ykshol dor sheey cthy dainskyshor shoty
f15r	f15r.14	P	A	1	H	B	0	0	otcho kchy chol daiin arytol dor dom
f15r	f15r.15	P	A	1	H	B	0	1	qotchor chaiin chy kol daky
f15v	f15v.1	P	A	1	H	B	1	0	poror orshy choiin dtchan opchordy
f15v	f15v.2	P	A	1	H	B	0	0	@138;chor or oro r aiin cthy ?ain dar
f15v	f15v.3	P	A	1	H	B	0	0	cthor daiin qokor okeor okaiin
f15v	f15v.4	P	A	1	H	B	0	0	doiin choky shol qoky qotchod
f15v	f15v.5	P	A	1	H	B	0	0	otchor chor chor ytchor cthy s
f15v	f15v.6	P	A	1	H	B	0	0	qotchey choty kaiin otchy r aiin
f15v	f15v.7	P	A	1	H	B	0	0	y choiin sho ? chy s chy tor ols
f15v	f15v.8	P	A	1	H	B	0	0	ytchor chor ol oiin oty shol daiin
f15v	f15v.9	P	A	1	H	B	0	0	otchol octhol chol chol chody kan
f15v	f15v.10	P	A	1	H	B	0	0	sor chor cthoiin cthy qokaiin
f15v	f15v.11	P	A	1	H	B	0	0	sol oiin cheor chol daiin cthy
f15v	f15v.12	P	A	1	H	B	0	1	daiin cthor chol chor
f16r	f16r.1	P	A	1	H	B	1	0	pocheody qopchey sykaiin opchy dor ychydaiin dychor orom
f16r	f16r.2	P	A	1	H	B	0	0	ychykchy otey kol shor ody otody qoyoeesordy
f16r	f16r.3	P	A	1	H	B	0	0	ydor sheal okchy qoy koiin choky ykair
f16r	f16r.4	P	A	1	H	B	0	1	dainod ychealod
f16r	f16r.5	P	A	1	H	B	1	0	tchor chor chs y kch shocthy opchy ty ky
f16r	f16r.6	P	A	1	H	B	0	0	oshaiin dyky oeees deeeod aiin d toaiin
f16r	f16r.7	P	A	1	H	B	0	0	daiin dalchy dyky schy s aiin doal qoky
f16r	f16r.8	P	A	1	H	B	0	0	shotchy ydain yky shody otol daiin
f16r	f16r.9	P	A	1	H	B	0	1	saiin ytaiin
f16r	f16r.10	P	A	1	H	B	1	0	toror daly dal opchy fchol ypcho okal
f16r	f16r.11	P	A	1	H	B	0	0	sokchy qokol choty okchy cthy chy kchy
f16r	f16r.12	P	A	1	H	B	0	0	dy cho kchy shcthy shtshy sho tchokyd
f16r	f16r.13	P	A	1	H	B	0	1	qokor dl dy shey
f16v	f16v.1	P	A	1	H	B	1	0	pchroiin otchor chpchol chpchey s pchoy
f16v	f16v.2	P	A	1	H	B	0	0	ytchor y ky chokchy qokchocthor shory
f16v	f16v.3	P	A	1	H	B	0	0	ykchy dy choy qoty chy kchy koshet
f16v	f16v.4	P	A	1	H	B	0	0	dchol chcthody cphod chotol dal
f16v	f16v.5	P	A	1	H	B	0	0	ytchy chyty chor chol ytchy dan
f16v	f16v.6	P	A	1	H	B	0	1	sor ch kar oty chkar chol dairin
f16v	f16v.7	P	A	1	H	B	1	0	pchocthy chypchy qotchy chy sy
f16v	f16v.8	P	A	1	H	B	0	0	daiin chol y daiin chcthy qot char chor sholo
f16v	f16v.9	P	A	1	H	B	0	0	dshy okaiin okaiin chol chor cthor ty chody
f16v	f16v.10	P	A	1	H	B	0	0	qokchy chy dy ykchy chckhy otain cthor cthy
f16v	f16v.11	P	A	1	H	B	0	0	okytaiin chkchy saiin
f16v	f16v.12	P	A	1	H	B	0	0	daiin yky otor chody
f16v	f16v.13	P	A	1	H	B	0	1	sokar oaorar
f17r	f17r.1	P	A	1	H	C	1	0	fshody daram ydar chog opydy ypod chop otchy dody oldckhy
f17r	f17r.2	P	A	1	H	C	0	0	ydair choky okshy qodar ckhody dor otchol qodcthy ods
f17r	f17r.3	P	A	1	H	C	0	1	chol or chy qodam okor chor okchom
f17r	f17r.4	P	A	1	H	C	1	0	tcho@154; shol qokol qor olaiin opydgsom ypchy ypaim
f17r	f17r.5	P	A	1	H	C	0	0	ychekchy cthy chor shor cphor cphaldydair cthey qody
f17r	f17r.6	P	A	1	H	C	0	1	tsho qof cho qokcheor cheteg
f17r	f17r.7	P	A	1	H	C	1	0	ksheo qokchy choldshy zepchydopchordy
f17r	f17r.8	P	A	1	H	C	0	0	dchchy dychear schar ykchy
f17r	f17r.9	P	A	1	H	C	0	0	soy chckho o das chypcham
f17r	f17r.10	P	A	1	H	C	0	0	dar chear dcheor sain y mol
f17r	f17r.11	P	A	1	H	C	0	0	otchol cthar okaiin chol daiiin
f17r	f17r.12	P	A	1	H	C	0	1	ychod y chotom
f17r	f17r.13	L	A	1	H	C	0	0	oteeeon oiil
f17v	f17v.1	P	A	1	H	C	1	0	pchodol chor pchy opydaiin odal dy
f17v	f17v.2	P	A	1	H	C	0	0	ycheey keeor cthodal okol odaiin okal
f17v	f17v.3	P	A	1	H	C	0	0	oldaig odaiin okal oldaiin chockhol olol
f17v	f17v.4	P	A	1	H	C	0	0	kchor fchol cphol olcheol okeeey
f17v	f17v.5	P	A	1	H	C	0	0	ychol chol dolcheey tchol dar ckhy
f17v	f17v.6	P	A	1	H	C	0	0	oekor or okaiin or otaiin d
f17v	f17v.7	P	A	1	H	C	0	0	sor chkeey poiis cheor os s aiin
f17v	f17v.8	P	A	1	H	C	0	0	qokeey kchar ol dy choldaiin sy
f17v	f17v.9	P	A	1	H	C	0	0	ycheol shol kchol choltaiin ol
f17v	f17v.10	P	A	1	H	C	0	0	oytor okeor okar okol daiir ar
f17v	f17v.11	P	A	1	H	C	0	0	qokcheo qokoiir ctheol chol
f17v	f17v.12	P	A	1	H	C	0	0	oy choy keaiin chckhey ol chor
f17v	f17v.13	P	A	1	H	C	0	0	ykeor chol chol cthol chkor sheol
f17v	f17v.14	P	A	1	H	C	0	0	olo r okeeol chodaiin okeol tchory
f17v	f17v.15	P	A	1	H	C	0	0	ychor cthy che'eky cheo otor oteol
f17v	f17v.16	P	A	1	H	C	0	0	okcheol chol okeol cthol otcheolom
f17v	f17v.17	P	A	1	H	C	0	0	qoain sar she dol qopchaiin cthor
f17v	f17v.18	P	A	1	H	C	0	0	otor cheeor ol chol dor chr or eees
f17v	f17v.19	P	A	1	H	C	0	0	dain chey qoaiin cthor cholchom
f17v	f17v.20	P	A	1	H	C	0	0	ykeey okeey cheor chol sho odaiin
f17v	f17v.21	P	A	1	H	C	0	0	oal sheor sholor or shecthy cpheor daiin
f17v	f17v.22	P	A	1	H	C	0	0	qokeee dar chey keeor cheeol ctheey cthy
f17v	f17v.23	P	A	1	H	C	0	1	chkeey okeor shar okeom
f18r	f18r.1	P	A	1	H	C	1	0	pdrairdy darod yoar ykchol dar om chckhyocthor dal
f18r	f18r.2	P	A	1	H	C	0	0	otshol qokchol chykchy okchal daiin dychol dain
f18r	f18r.3	P	A	1	H	C	0	0	qokchor chor ey or chey qokchol dyytcharg
f18r	f18r.4	P	A	1	H	C	0	1	chor cthor okeor ykchol okain
f18r	f18r.5	P	A	1	H	C	1	0	tchor shor cthaiin cthol chlol chom
f18r	f18r.6	P	A	1	H	C	0	0	ychy kchor dair ytol chcthy dar dar dal
f18r	f18r.7	P	A	1	H	C	0	0	oshor shaiin cthy sholdy doldydoldaiin
f18r	f18r.8	P	A	1	H	C	0	0	qokchor ckhol olody okal dydary
f18r	f18r.9	P	A	1	H	C	0	0	chol chcthal okshal chykald
f18r	f18r.10	P	A	1	H	C	0	0	dar shor qokchol ol ydaiin
f18r	f18r.11	P	A	1	H	C	0	0	sotchaiin chokchy chckhol chor g
f18r	f18r.12	P	A	1	H	C	0	0	ychair cthol daiin qokchy cthy
f18r	f18r.13	P	A	1	H	C	0	0	or shaiin cthar cthal okal dar
f18r	f18r.14	P	A	1	H	C	0	1	ychekch y kchaiin
f18v	f18v.1	P	A	1	H	C	1	0	told shor ytshy otchdal dchal dchy ytdg
f18v	f18v.2	P	A	1	H	C	0	0	qoeees or oaiin shy@140; okshy qokchy qokchy s g
f18v	f18v.3	P	A	1	H	C	0	0	orshy qoky qoky chkchy qokshy qokam
f18v	f18v.4	P	A	1	H	C	0	0	qotchy qokay qokchy ykcho ydl dar
f18v	f18v.5	P	A	1	H	C	0	0	ychoees ykchy qol kchy qotchol daiir om
f18v	f18v.6	P	A	1	H	C	0	0	qotor chor otchy qokeees chy s ar ykar
f18v	f18v.7	P	A	1	H	C	0	0	ychol dor chod qokol daiin qokol dar dy
f18v	f18v.8	P	A	1	H	C	0	0	tolol sh cphoy daror ddy ytor ykam
f18v	f18v.9	P	A	1	H	C	0	0	okchor qotchy qokchy ytol doky dy
f18v	f18v.10	P	A	1	H	C	0	1	yko dshy dair ykol dom
f19r	f19r.1	P	A	1	H	C	1	0	pchor qodchy qotshy dy tchy qotchy qoky daiin dchydy
f19r	f19r.2	P	A	1	H	C	0	0	dshy chor y tchy chol dytchy chordy daiin dyty @241; cho@242;
f19r	f19r.3	P	A	1	H	C	0	0	oscheor shy tdaiin chol dor yky
f19r	f19r.4	P	A	1	H	C	0	0	qokorar daiin chckhy shy kchor
f19r	f19r.5	P	A	1	H	C	0	0	otchy tchy qoky daiin @243;
f19r	f19r.6	P	A	1	H	C	0	0	yshor shy daiin otytchy daiin
f19r	f19r.7	P	A	1	H	C	0	0	qo'k cho ky cthar dor chan dar
f19r	f19r.8	P	A	1	H	C	0	0	or chor daky dal chor dorl shy
f19r	f19r.9	P	A	1	H	C	0	0	qotchor dy dor y tchy kchy shdaiin
f19r	f19r.10	P	A	1	H	C	0	0	daiin cthor chol ykchor chordy
f19r	f19r.11	P	A	1	H	C	0	0	qotchy qolody choldy cthyd
f19r	f19r.12	P	A	1	H	C	0	0	ykchor chor daiin daiinol
f19r	f19r.13	P	A	1	H	C	0	1	os octhor ytchor
f19v	f19v.1	P	A	1	H	C	1	0	pochaiin cthor chpcheos opchey py kchy
f19v	f19v.2	P	A	1	H	C	0	0	qokchy kchol sor qokchos ykchy darom
f19v	f19v.3	P	A	1	H	C	0	0	otchy chol daiin qotol ytol daiiin
f19v	f19v.4	P	A	1	H	C	0	0	ytch chcthy qotol daiin daiin
f19v	f19v.5	P	A	1	H	C	0	0	qotchy qoteey daiin doty qot
f19v	f19v.6	P	A	1	H	C	0	0	ychoy kchor cthol chocthy s
f19v	f19v.7	P	A	1	H	C	0	1	ycho r chaiin cthor
f19v	f19v.8	P	A	1	H	C	1	0	toy tchey qo dchol qokchs dom
f19v	f19v.9	P	A	1	H	C	0	0	ychor oky chor ytol chol oky ddor
f19v	f19v.10	P	A	1	H	C	0	0	daiin chor daiin qokor y okchan
f19v	f19v.11	P	A	1	H	C	0	0	qotol dor okchor daiin cthor otam
f19v	f19v.12	P	A	1	H	C	0	0	otch okchodshy daiin or otaiin dais
f19v	f19v.13	P	A	1	H	C	0	0	yees ykchol oty ytor ytar ytchor ytaiin
f19v	f19v.14	P	A	1	H	C	0	1	otchol cheaiin cthol
f20r	f20r.1	P	A	1	H	C	1	0	kdchody chopy cheey qotchol qotoeey dchor chaiin
f20r	f20r.2	P	A	1	H	C	0	0	chod ey cthey chotol odaiir qotchy cthody chodchy
f20r	f20r.3	P	A	1	H	C	0	0	qoteey cho chodaiin sho qochy chey tcheodal daral
f20r	f20r.4	P	A	1	H	C	0	1	ochol ol teey otolchey
f20r	f20r.5	P	A	1	H	C	1	0	pchocthy chokoaiin y cheeeb opchey shosaiin @243;
f20r	f20r.6	P	A	1	H	C	0	0	choees okchor qotol cheey daiin chy choiin daiin
f20r	f20r.7	P	A	1	H	C	0	0	ocho lshod daiin choteol chol dol shol otaiin
f20r	f20r.8	P	A	1	H	C	0	1	schodain cheo r cheody
f20r	f20r.9	P	A	1	H	C	1	0	fchodees shody qotchey qokchey qocphy chokoldy
f20r	f20r.10	P	A	1	H	C	0	0	ochoaiin chor sody pchodaiin chetody choky dchy toy
f20r	f20r.11	P	A	1	H	C	0	0	dchod qoteeody ytchy qo tshey dchaiin chol ody
f20r	f20r.12	P	A	1	H	C	0	0	shoiin cheody otchey otchy tchy qoteey daiin dar
f20r	f20r.13	P	A	1	H	C	0	1	ochaiin chor chor cheey tchey
f20v	f20v.1	P	A	1	H	C	1	0	faiis ar okoy shy pofochey opchy qopy choldy opydy cphy
f20v	f20v.2	P	A	1	H	C	0	0	sos ykoiin cheol chol choiin checthy otol chol chodaiin oty
f20v	f20v.3	P	A	1	H	C	0	0	okchy sho kchol shol chcthy qoty chy tolshy qotchy
f20v	f20v.4	P	A	1	H	C	0	1	sho or aiin shol daiin
f20v	f20v.5	P	A	1	H	C	1	0	tshol folchol otor shol shor fshodchy otchy chcphy dy
f20v	f20v.6	P	A	1	H	C	0	0	doiiin chockhy dan cheoy shos cheos char aiin
f20v	f20v.7	P	A	1	H	C	0	0	shocthy sho cthy daiin sheoy tey ssoaiin
f20v	f20v.8	P	A	1	H	C	0	0	shain choraly sho ar chy daiin d s
f20v	f20v.9	P	A	1	H	C	0	0	ykchy keody cho cthy chol shd qoty d@244;
f20v	f20v.10	P	A	1	H	C	0	0	shokaiin chocthy chol daiin chy chor ety
f20v	f20v.11	P	A	1	H	C	0	1	okoiin chey ol chory
f21r	f21r.1	P	A	1	H	C	1	0	pchor o eeockhy o fychey ypchey qopcheody otaiin chan
f21r	f21r.2	P	A	1	H	C	0	0	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin
f21r	f21r.3	P	A	1	H	C	0	1	qotol shy o l cheor chy qokchey chey keey dy
f21r	f21r.4	P	A	1	H	C	1	0	pchofychy daiin cthain o tolosheey qocthey tolchory
f21r	f21r.5	P	A	1	H	C	0	0	ykeey daiin chosy qokoiin otol chol qotcheol okeoaiin
f21r	f21r.6	P	A	1	H	C	0	0	dchor y kol y ky chol kol qokeol chol ol qoteeol dady
f21r	f21r.7	P	A	1	H	C	0	1	shoeor cheor chokeody cho cthor shy
f21r	f21r.8	P	A	1	H	C	1	0	fcho kshy otor sheol ocphal opsheas cthodaiin oty
f21r	f21r.9	P	A	1	H	C	0	0	okaiin sho tshaiin chkaiin sh cthey cthody cthy s
f21r	f21r.10	P	A	1	H	C	0	0	totchy keor chy ky qotaiin qotchol ty ctheey otaiin
f21r	f21r.11	P	A	1	H	C	0	0	shol chol shol tchol chcthy otyky shey yteol shody
f21r	f21r.12	P	A	1	H	C	0	1	ykeey chor sheey ysheol chor chol daiin chkaiin
f21v	f21v.1	P	A	1	H	C	1	0	toldshy chofchy qofshey shckhol odaiin shey ckholy
f21v	f21v.2	P	A	1	H	C	0	0	oeeesoy qokchy chody qotchy qokchy choty tchol daiin
f21v	f21v.3	P	A	1	H	C	0	0	qotol keeees chotchy tcho choty chor qotol daiin dal
f21v	f21v.4	P	A	1	H	C	0	0	sho chodaiin choty chol daiin daiin chtychtol
f21v	f21v.5	P	A	1	H	C	0	0	osho deey ctho l sho cthy daiin dait oky
f21v	f21v.6	P	A	1	H	C	0	0	sho tsho chotshol chol todaiin daiin
f21v	f21v.7	P	A	1	H	C	0	0	ykcho lchol cho l chaiin otchy s sheaiin
f21v	f21v.8	P	A	1	H	C	0	1	cho l kchochaiin
f22r	f22r.1	P	A	1	H	C	1	0	pol olshy fcholy shol dpchy oty okoly daiin opchy s ocphy
f22r	f22r.2	P	A	1	H	C	0	0	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom
f22r	f22r.3	P	A	1	H	C	0	1	qokol dykaiin o kchy daiin cthol ctholo dar shain
f22r	f22r.4	P	A	1	H	C	1	0	pchaiin ofchy daiin cfhy doroiin ypchol syschor daiin
f22r	f22r.5	P	A	1	H	C	0	0	ol daiin qokchy dar daiin chor oldor okyy choldchy
f22r	f22r.6	P	A	1	H	C	0	1	y chokshchy ctheeb
f22r	f22r.7	P	A	1	H	C	1	0	kchol shol dsheor chdoly ytaiin olotchy cphal
f22r	f22r.8	P	A	1	H	C	0	0	dchor oty daiin ctholy qoky chotaiin chocthydo@203;iin dchor
f22r	f22r.9	P	A	1	H	C	0	1	odaiin dain cthy ctheo r oraiino
f22r	f22r.10	P	A	1	H	C	1	0	kchol chor daiin cthoiin dchor chey qokol dyopchol oldam
f22r	f22r.11	P	A	1	H	C	0	0	doiin yckhody qokchy oky otoldy yty dol ordchchy daiin
f22r	f22r.12	P	A	1	H	C	0	0	odchaiin cthy okchy kchy dchol daiinydaiin
f22r	f22r.13	P	A	1	H	C	0	1	dchor dy dain qockhy ykol okain
f22v	f22v.1	P	A	1	H	C	1	0	pysaiinor ofchar oky tchy otdysor shy qo'd
f22v	f22v.2	P	A	1	H	C	0	0	daiin y kaiin qotchy kchy otchyddshor ychy
f22v	f22v.3	P	A	1	H	C	0	0	qoky kchorl otchy cthy otchykyytchol otam
f22v	f22v.4	P	A	1	H	C	0	0	otchaiin shoty qokysaiinodaiin ytaiin
f22v	f22v.5	P	A	1	H	C	0	1	dor y kcheor daiin
f22v	f22v.6	P	A	1	H	C	1	0	fshor shy tchor otaiin
f22v	f22v.7	P	A	1	H	C	0	0	ychor chor qokchol chory
f22v	f22v.8	P	A	1	H	C	0	0	qotchy cthy qokol daiin dam
f22v	f22v.9	P	A	1	H	C	0	0	okshor shody chol tchol otaiin daiin
f22v	f22v.10	P	A	1	H	C	0	0	qokchy daiin sor ytal
f22v	f22v.11	P	A	1	H	C	0	0	sokaiin oty dy
f22v	f22v.12	P	A	1	H	C	0	0	ychky daiin cthy
f22v	f22v.13	P	A	1	H	C	0	0	okchain chkoldy shotoly
f22v	f22v.14	P	A	1	H	C	0	0	qotchy olshly shol daiin
f22v	f22v.15	P	A	1	H	C	0	0	sho cthy chocthy qokchy dory
f22v	f22v.16	P	A	1	H	C	0	1	saiinchy daldalol
f23r	f23r.1	P	A	1	H	C	1	0	pydchdom chy fcholdy oty otchol shy opyaiin y' yfchy daiin ololdy dal
f23r	f23r.2	P	A	1	H	C	0	0	to ar chor daiin chk dain otchy lolchor daiin dam okchol dain g
f23r	f23r.3	P	A	1	H	C	0	1	dchar ykor y kaiin daiin cth? g
f23r	f23r.4	P	A	1	H	C	1	0	qokoldy okaiir ykaiil g qokeey ofchol dain yfchor olfchor otchald
f23r	f23r.5	P	A	1	H	C	0	1	ychor qokchol ytym chol dair chol ar ol ol dol dain
f23r	f23r.6	P	A	1	H	C	1	0	tshol y kor qokaiin yky dar okol dchey daiidal dam ytcho ldals
f23r	f23r.7	P	A	1	H	C	0	0	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg
f23r	f23r.8	P	A	1	H	C	0	0	qokshy char daiir qokaiin olol qoaiin ykchy sdal okchy
f23r	f23r.9	P	A	1	H	C	0	0	okol ok shy qokol dydal dshe qokeees y olydaiin dal
f23r	f23r.10	P	A	1	H	C	0	0	qok okaiin chkchy syteain odal chal dydar ykain
f23r	f23r.11	P	A	1	H	C	0	1	ykyka dalory
f23v	f23v.1	P	A	1	H	C	1	0	podairol odaiiily sho al dy opchol otol ol chcphy qotchar s
f23v	f23v.2	P	A	1	H	C	0	0	qottor chy okchaldy qokchey dolotchol chal otchg
f23v	f23v.3	P	A	1	H	C	0	0	ycho okaiin okeol eees o l daiin okeeordaiin qotcholg
f23v	f23v.4	P	A	1	H	C	0	0	okchey dair sholol ol dalotchor dar
f23v	f23v.5	P	A	1	H	C	0	1	dor chear shor dol oaldary
f23v	f23v.6	P	A	1	H	C	1	0	tshol shor shkshy okol daiinotshor olsar
f23v	f23v.7	P	A	1	H	C	0	0	otor oiin sho shol qokol daiinsol daiin ylg
f23v	f23v.8	P	A	1	H	C	0	0	qokaiin dain qokor okal g damchor olol dam
f23v	f23v.9	P	A	1	H	C	0	0	otshy dal dar oldar ar orqoto l chees g
f23v	f23v.10	P	A	1	H	C	0	0	dor chy kshol chol ctho?otol oloiir
f23v	f23v.11	P	A	1	H	C	0	0	y okaiin doroiin olols oiinol cheeb ols
f23v	f23v.12	P	A	1	H	C	0	1	ol aiios oloro eeeoly
f24r	f24r.1	P	A	1	H	C	1	0	por or y chor opchar she cheol daiin or
f24r	f24r.2	P	A	1	H	C	0	0	qotaiin char odaiin okaial oky
f24r	f24r.3	P	A	1	H	C	0	0	ycthar cthal okol qotar ckhy
f24r	f24r.4	P	A	1	H	C	0	0	or chckhaly cthar eeor chees da
f24r	f24r.5	P	A	1	H	C	0	0	qodar cho r chey cthy cthe keom
f24r	f24r.6	P	A	1	H	C	0	0	oeeeos cthor otal qocthol qoky
f24r	f24r.7	P	A	1	H	C	0	0	q@145;kar chtar s cheor cthol qodol
f24r	f24r.8	P	A	1	H	C	0	0	ychor s om qoear daiin qokeol
f24r	f24r.9	P	A	1	H	C	0	0	odaiin ckham qodaiy dol dal
f24r	f24r.10	P	A	1	H	C	0	0	q?or cfhar chor s am chotaiin dy
f24r	f24r.11	P	A	1	H	C	0	0	sar cheoiees okeem cheor qokain
f24r	f24r.12	P	A	1	H	C	0	0	qokchy qotchy tol tod ckhy
f24r	f24r.13	P	A	1	H	C	0	0	oees ol s chey chcth s ar
f24r	f24r.14	P	A	1	H	C	0	0	qor cheey qod char cthal
f24r	f24r.15	P	A	1	H	C	0	0	ockhoees oeees ol dal s
f24r	f24r.16	P	A	1	H	C	0	0	sham okeal dal dam dal
f24r	f24r.17	P	A	1	H	C	0	0	sshey otam sham cthoj oky
f24r	f24r.18	P	A	1	H	C	0	0	ycheol chol daiin chol s
f24r	f24r.19	P	A	1	H	C	0	0	yol kol chol shom otacphy
f24r	f24r.20	P	A	1	H	C	0	1	sam chorly
f24v	f24v.1	P	A	1	H	C	1	0	tchodar chocfhey opom shod chcphy opshody ocphoraiin o k o@146;am
f24v	f24v.2	P	A	1	H	C	0	0	ydals ckhor shy cho dchor otol otaiirotchos okchom okcho
f24v	f24v.3	P	A	1	H	C	0	0	octhyl odchees oesearies okam chcth
f24v	f24v.4	P	A	1	H	C	0	0	ydal sh okol okaiin odaiin dlos
f24v	f24v.5	P	A	1	H	C	0	1	oeor oraiin tchar oro
f24v	f24v.6	P	A	1	H	C	1	0	tochol chor arsa r
f24v	f24v.7	P	A	1	H	C	0	0	ycheol daid dar olom
f24v	f24v.8	P	A	1	H	C	0	0	kochky chcthy shol sain
f24v	f24v.9	P	A	1	H	C	0	0	ychol chol or chor om
f24v	f24v.10	P	A	1	H	C	0	0	okoeor ctheod choy keol
f24v	f24v.11	P	A	1	H	C	0	0	ydaiin chear qodom okodaiin
f24v	f24v.12	P	A	1	H	C	0	0	ksho foar o sho qokch ok okchal
f24v	f24v.13	P	A	1	H	C	0	0	oeeey cheol chol odor sho do otolodal
f24v	f24v.14	P	A	1	H	C	0	0	doiir cheeodam sho sho dy
f24v	f24v.15	P	A	1	H	C	0	0	dchey kchod dchal ochdy
f24v	f24v.16	P	A	1	H	C	0	1	otchol odaiim
f25r	f25r.1	P	A	1	H	D	1	0	fcholdy soshy daiin y shody daiin ocholdy cpholdy sy
f25r	f25r.2	P	A	1	H	D	0	0	otor chor chsky chotchy shair qod shachy kchy chkain
f25r	f25r.3	P	A	1	H	D	0	0	qotchy qotshy cheesees sheear s chain daiin chain dan
f25r	f25r.4	P	A	1	H	D	0	0	dchckhy shocthy ytchey cthor s chan chaiin qotchain
f25r	f25r.5	P	A	1	H	D	0	0	qotcheaiin dchain cthain daiin daiin cthain qotaiin
f25r	f25r.6	P	A	1	H	D	0	0	okal chotaiin
f25r	f25r.7	P	A	1	H	D	0	1	dair otaiir otosy
f25v	f25v.1	P	A	1	H	D	1	0	poeeaiin qo ky shy daiin qopchey otchey qofchor sos
f25v	f25v.2	P	A	1	H	D	0	0	dchor cthor chor daiin s okeeaiin daiin ckhey daiin
f25v	f25v.3	P	A	1	H	D	0	0	orcho kchor chol daiin shcfho r daiin dshey daiity
f25v	f25v.4	P	A	1	H	D	0	0	qokaiin qokcho shol daiin ckhear ckhol daiin chkear
f25v	f25v.5	P	A	1	H	D	0	0	dar chokeey dshor dshey qochol dol cho daiin daiin
f25v	f25v.6	P	A	1	H	D	0	0	qokcho r ochy qotchy qotoralcho @147; chain deeaiir s
f25v	f25v.7	P	A	1	H	D	0	1	o chkey daiiol daiin shckhorchaiin
f26r	f26r.1	P	B	2	H	D	1	0	psheoky odaiir qoyofshod chypchey ypchedy ainchofo chedy
f26r	f26r.2	P	B	2	H	D	0	0	dchey @138;aiin adeeodyykecthey chedy ytedy dychecthedy ls
f26r	f26r.3	P	B	2	H	D	0	0	oaiin shcthy cthedy oloyykeedy olchedy daly sheey s aiin s
f26r	f26r.4	P	B	2	H	D	0	0	qokedy cheos ytedy qokedyytedy chekedydaiin odam s aldy
f26r	f26r.5	P	B	2	H	D	0	0	saiin shedy eedy eedy s chydaiin cthedyqokeedy qokedy cthey
f26r	f26r.6	P	B	2	H	D	0	1	rchedy qokedy
f26r	f26r.7	P	B	2	H	D	1	0	pcho qokedy dar sheo ypchseds saiinsha p chedyfchy dalchedy sar
f26r	f26r.8	P	B	2	H	D	0	0	daiin shedy qokeedy qoteedar sokolytedy qokeedy qokedy
f26r	f26r.9	P	B	2	H	D	0	0	tcheoshy dchdy okedy chckhy sdydyykeechy okeedy cheky
f26r	f26r.10	P	B	2	H	D	0	1	shese aiin sheos cheodyotal
f26v	f26v.1	P	B	2	H	D	1	0	pchedar qodary daiiin pcheety s air shedy ypchedy ypchdy qopy shdy
f26v	f26v.2	P	B	2	H	D	0	0	saraiir chekedy qokedy otedy sar y etedy qokedy or ae alys chedy
f26v	f26v.3	P	B	2	H	D	0	0	pchdar opar dar cheeol ofchdy otedy dy odar chedy ytedy okchdy g
f26v	f26v.4	P	B	2	H	D	0	0	yckheody qokedy deey saldy okedor or cheos oraiin okeo chekaiin
f26v	f26v.5	P	B	2	H	D	0	0	deeol cheody qoteedy qokody qotedy qotedy opchedy ofchy chs ar
